Date.1,S&P 500 ATM Implied Volatility,,Date.2,ATM Implied Volatility for Options on TY Notes,,Date.3,ATM Implied Volatility for Options on Crude Oil Futures,,Date.4,ATM Implied Volatility for Options on Gold Futures,,Date.5,ATM Implied Volatility for Options on Euro Currency Futures,,Date.6,ATM Implied Volatility for Options on Corn Currency Futures
20141202,11.2038,,20141127,4.62723,,20131209,16.49093628,,20161205,14.7209,,,,,20141203,23.8838
20141203,10.5476,,20141128,4.7493,,20131210,16.1781311,,20161206,14.4386,,,,,20141204,23.5176
20141204,10.4027,,20141201,5.16129,,20131211,15.85769653,,20161207,13.7596,,,,,20141205,23.3574
20141205,9.21249,,20141202,4.97818,,20131212,16.10183716,,20161208,13.3781,,,,,20141208,24.3797
20141208,12.0735,,20141203,4.81796,,20131213,16.4680481,,20161209,15.0719,,,,,20141209,24.2348
20141209,12.5465,,20141204,4.71878,,20131216,15.65933228,,20161212,14.4691,,,,,20141210,23.6626
20141210,15.4533,,20141205,4.45175,,20131217,16.01028442,,20161213,13.5078,,,,,20141211,24.0669
20141211,16.6969,,20141208,4.46701,,20131218,15.69747925,,20161214,14.8201,,,,,20141212,25.753
20141212,17.8871,,20141209,4.65012,,20131219,15.07949829,,20161215,15.728,,,,,20141215,26.6838
20141215,16.9334,,20141210,5.06973,,20131220,13.78250122,,20161216,14.3471,,,,,20141216,26.7067
20141216,19.3291,,20141211,5.70297,,20131223,13.6680603,,20161219,13.2866,,,,,20141217,26.1879
20141217,15.9721,,20141212,6.13022,,20131224,13.10348511,,20161220,13.6528,,,,,20141218,26.432
20141218,13.5307,,20141215,6.58798,,20131226,12.75253296,,20161221,13.7596,,,,,20141219,25.8904
20141219,12.8822,,20141216,6.49643,,20131227,13.32473755,,20161222,13.2561,,,,,20141222,26.371
20141222,12.5237,,20141217,5.18417,,20131230,14.11819458,,20161223,14.164,,,,,20141223,26.3939
20141223,11.8828,,20141218,4.97818,,20131231,15.81954956,,20161226,14.843,,,,,20141224,26.7754
20141224,11.6386,,20141219,4.83322,,20140102,19.33670044,,20161227,14.1792,,,,,20141225,27.0119
20141225,11.9057,,20141222,4.83322,,20140103,17.65060425,,20161228,13.3629,,,,,20141226,26.8898
20141226,11.4021,,20141223,4.81796,,20140106,19.55032349,,20161229,13.3705,,,,,20141229,26.4854
20141229,11.837,,20141224,4.73404,,20140107,17.96340942,,20161230,13.6375,,,,,20141230,26.2413
20141230,11.9286,,20141225,4.81796,,20140108,18.45932007,,20170102,14.4768,,,,,20141231,26.3329
20141231,14.9651,,20141226,4.56619,,20140109,17.87948608,,20170103,13.8817,,,,,20150101,26.5923
20150101,15.461,,20141229,4.82559,,20140110,18.24569702,,20170104,12.5847,,,,,20150102,25.4173
20150102,14.6065,,20141230,4.68063,,20140113,19.55795288,,20170105,12.7068,,,,,20150105,25.7225
20150105,17.1776,,20141231,4.74167,,20140114,19.5274353,,20170106,12.043,,,,,20150106,26.5617
20150106,18.4746,,20150101,4.85611,,20140115,18.28384399,,20170109,12.0354,,,,,20150107,27.2026
20150107,16.552,,20150102,4.90189,,20140116,17.78030396,,20170110,12.104,,,,,20150108,27.2026
20150108,13.8817,,20150105,5.60379,,20140117,16.89529419,,20170111,13.9809,,,,,20150109,26.6838
20150109,14.9498,,20150106,6.06155,,20140121,17.75741577,,20170112,12.4168,,,,,20150112,22.6021
20150112,16.4604,,20150107,5.90134,,20140122,17.54379273,,20170113,12.7068,,,,,20150113,23.5863
20150113,16.8495,,20150108,5.57327,,20140123,17.91000366,,20170116,14.4997,,,,,20150114,24.4637
20150114,17.437,,20150109,5.1384,,20140124,18.39065552,,20170117,13.5231,,,,,20150115,25.1122
20150115,18.7416,,20150112,5.7106,,20140127,19.97756958,,20170118,12.2643,,,,,20150116,23.4871
20150116,17.2081,,20150113,5.92422,,20140128,19.84024048,,20170119,13.2637,,,,,20150119,24.5705
20150119,18.0016,,20150114,6.36673,,20140129,20.02334595,,20170120,12.7678,,,,,20150120,23.8914
20150120,16.9487,,20150115,6.49643,,20140130,18.74923706,,20170123,13.0653,,,,,20150121,22.892
20150121,15.9874,,20150116,6.66428,,20140131,18.8407898,,20170124,12.6534,,,,,20150122,22.1596
20150122,13.34,,20150119,6.97708,,20140203,21.4805603,,20170125,12.249,,,,,20150123,20.6642
20150123,14.0114,,20150120,6.57272,,20140204,21.25930786,,20170126,12.2948,,,,,20150126,20.7634
20150126,12.7831,,20150121,6.34384,,20140205,19.96994019,,20170127,11.6386,,,,,20150127,20.4277
20150127,14.9956,,20150122,6.03867,,20140206,17.94815064,,20170130,12.8365,,,,,20150128,22.541
20150128,17.9482,,20150123,6.38199,,20140207,17.36831665,,20170131,12.8593,,,,,20150129,22.2359
20150129,15.9264,,20150126,6.27518,,20140210,17.49801636,,20170201,12.3711,,,,,20150130,21.8163
20150130,19.2604,,20150127,6.14548,,20140211,17.34542847,,20170202,12.4321,,,,,20150202,22.0604
20150202,16.3307,,20150128,6.13785,,20140212,17.4369812,,20170203,12.1193,,,,,20150203,25.9132
20150203,14.3318,,20150129,6.02341,,20140213,17.14706421,,20170206,12.9356,,,,,20150204,22.4571
20150204,15.6517,,20150130,6.15311,,20140214,16.11709595,,20170207,12.4779,,,,,20150205,22.007
20150205,14.164,,20150202,6.19125,,20140218,16.16287231,,20170208,12.455,,,,,20150206,23.1667
20150206,13.8588,,20150203,6.4888,,20140219,16.35,,20170209,12.4474,,,,,20150209,24.3645
20150209,15.4762,,20150204,6.26755,,20140220,15.56777954,,20170210,11.9209,,,,,20150210,21.1372
20150210,13.6528,,20150205,6.38962,,20140221,15.8348,,20170213,12.1727,,,,,20150211,19.5885
20150211,13.1264,,20150206,5.61905,,20140224,16.3612,,20170214,11.5471,,,,,20150212,19.4893
20150212,10.7918,,20150209,5.80215,,20140225,16.674,,20170215,11.0893,,,,,20150213,18.5966
20150213,12.6381,,20150210,6.09207,,20140226,16.6893,,20170216,10.2654,,,,,20150216,19.3062
20150216,13.2256,,20150211,6.17599,,20140227,17.2234,,,,,,,,20150217,19.7945
20150217,13.1874,,20150212,5.94711,,20140228,16.7503,,,,,,,,20150218,19.2757
20150218,12.928,,20150213,5.99289,,20140303,20.3056,,,,,,,,20150219,19.5885
20150219,12.4092,,20150216,6.2294,,20140304,19.001,,,,,,,,20150220,18.589
20150220,11.4326,,20150217,6.18362,,20140305,17.9939,,,,,,,,20150223,17.6659
20150223,11.425,,20150218,6.41251,,20140306,19.146,,,,,,,,20150224,17.4904
20150224,10.6697,,20150219,6.58035,,20140307,18.8484,,,,,,,,20150225,18.0779
20150225,10.6163,,20150220,6.42014,,20140310,19.6419,,,,,,,,20150226,18.1465
20150226,10.7384,,20150223,6.54221,,20140311,20.3896,,,,,,,,20150227,18.5127
20150227,10.6468,,20150224,6.15311,,20140312,19.3291,,,,,,,,20150302,18.5966
20150302,10.0441,,20150225,6.09207,,20140313,18.856,,,,,,,,20150303,18.3525
20150303,11.1351,,20150226,5.93948,,20140314,19.7945,,,,,,,,20150304,18.4975
20150304,11.6081,,20150227,5.9166,,20140317,18.1923,,,,,,,,20150305,18.2304
20150305,11.2724,,20150302,6.25992,,20140318,18.5204,,,,,,,,20150306,18.528
20150306,13.0424,,20150303,6.16074,,20140319,18.2381,,,,,,,,20150309,17.9939
20150309,12.6762,,20150304,5.93948,,20140320,17.2386,,,,,,,,20150310,17.6964
20150310,15.7814,,20150305,5.81741,,20140321,16.9106,,,,,,,,20150311,18.6729
20150311,15.7204,,20150306,5.35965,,20140324,17.3683,,,,,,,,20150312,18.9095
20150312,13.8969,,20150309,5.43594,,20140325,17.2997,,,,,,,,20150313,18.8637
20150313,14.4386,,20150310,5.57327,,20140326,17.2844,,,,,,,,20150316,19.8708
20150316,13.9809,,20150311,5.75638,,20140327,17.437,,,,,,,,20150317,20.8321
20150317,13.9122,,20150312,5.72586,,20140328,17.2691,,,,,,,,20150318,22.3045
20150318,11.8065,,20150313,5.66483,,20140331,17.7345,,,,,,,,20150319,21.8468
20150319,12.0277,,20150316,6.06918,,20140401,18.3449,,,,,,,,20150320,26.722
20150320,10.8223,,20150317,6.25992,,20140402,18.4441,,,,,,,,20150323,28.4004
20150323,11.3029,,20150318,5.35202,,20140403,16.9106,,,,,,,,20150324,28.2555
20150324,11.57,,20150319,5.41306,,20140404,16.201,,,,,,,,20150325,27.8664
20150325,13.8206,,20150320,5.28336,,20140407,18.0626,,,,,,,,20150326,26.3557
20150326,14.1945,,20150323,5.33676,,20140408,18.116,,,,,,,,20150327,25.3944
20150327,13.607,,20150324,5.31387,,20140409,16.7198,,,,,,,,20150330,26.0048
20150330,12.7678,,20150325,5.29861,,20140410,15.6288,,,,,,,,20150331,22.9836
20150331,13.9122,,20150326,5.44357,,20140411,16.3994,,,,,,,,20150401,19.4969
20150401,13.5384,,20150327,5.48935,,20140414,16.7427,,,,,,,,20150402,19.0468
20150402,13.4773,,20150330,5.49698,,20140415,17.231,,,,,,,,20150403,19.4969
20150403,13.9503,,20150331,5.48172,,20140416,17.1394,,,,,,,,20150406,20.092
20150406,13.3781,,20150401,5.45883,,20140417,16.5825,,,,,,,,20150407,19.4511
20150407,13.1874,,20150402,5.2681,,20140418,16.8877,,,,,,,,20150408,19.6266
20150408,12.2185,,20150403,5.0087,,20140421,16.3765,,,,,,,,20150409,18.1084
20150409,10.6239,,20150406,5.03159,,20140422,17.1013,,,,,,,,20150410,17.1623
20150410,11.2801,,20150407,4.88663,,20140423,16.9258,,,,,,,,20150413,18.4517
20150413,12.4092,,20150408,4.61197,,20140424,16.5291,,,,,,,,20150414,17.4904
20150414,12.0659,,20150409,4.55093,,20140425,16.6435,,,,,,,,20150415,16.8648
20150415,11.4021,,20150410,4.38309,,20140428,17.643,,,,,,,,20150416,16.1324
20150416,11.0435,,20150413,4.75693,,20140429,17.1471,,,,,,,,20150417,23.3879
20150417,12.4092,,20150414,4.44412,,20140430,17.5972,,,,,,,,20150420,23.0598
20150420,11.5547,,20150415,4.55856,,20140501,16.5367,,,,,,,,20150421,23.1514
20150421,11.5623,,20150416,4.58908,,20140502,15.9874,,,,,,,,20150422,22.953
20150422,10.8604,,20150417,4.75693,,20140505,17.4522,,,,,,,,20150423,22.9378
20150423,10.685,,20150420,4.81033,,20140506,17.437,,,,,,,,20150424,22.7165
20150424,10.54,,20150421,4.72641,,20140507,16.9258,,,,,,,,20150427,21.9154
20150427,11.5929,,20150422,4.82559,,20140508,16.0942,,,,,,,,20150428,21.8925
20150428,10.6316,,20150423,4.78745,,20140509,15.6975,,,,,,,,20150429,22.4266
20150429,11.6844,,20150424,4.44412,,20140512,14.8354,,,,,,,,20150430,22.5792
20150430,13.5841,,20150427,4.63486,,20140513,14.6904,,,,,,,,20150501,22.4876
20150501,11.2038,,20150428,4.71878,,20140514,14.6446,,,,,,,,20150504,22.6097
20150504,10.7231,,20150429,4.84085,,20140515,14.4615,,,,,,,,20150505,22.6555
20150505,13.752,,20150430,4.879,,20140516,13.5765,,,,,,,,20150506,23.2201
20150506,15.2626,,20150501,5.37491,,20140519,13.9809,,,,,,,,20150507,22.1214
20150507,14.7362,,20150504,5.74112,,20140520,14.1792,,,,,,,,20150508,21.6942
20150508,11.7378,,20150505,6.12259,,20140521,14.576,,,,,,,,20150511,21.45
20150511,12.5389,,20150506,6.25229,,20140522,13.9961,,,,,,,,20150512,20.9236
20150512,12.5847,,20150507,5.76401,,20140523,13.8054,,,,,,,,20150513,20.8931
20150513,12.4397,,20150508,4.81796,,20140526,14.7285,,,,,,,,20150514,21.6179
20150514,11.1275,,20150511,5.87845,,20140527,14.431,,,,,,,,20150515,21.1372
20150515,10.8452,,20150512,6.00052,,20140528,14.4615,,,,,,,,20150518,22.4495
20150518,10.8833,,20150513,5.90134,,20140529,13.8283,,,,,,,,20150519,22.2054
20150519,10.9596,,20150514,5.55801,,20140530,13.5384,,,,,,,,20150520,22.0528
20150520,10.8757,,20150515,5.50461,,20140602,14.1106,,,,,,,,20150521,23.1438
20150521,10.2654,,20150518,5.60379,,20140603,13.6375,,,,,,,,20150522,22.1138
20150522,10.2196,,20150519,5.69534,,20140604,13.5155,,,,,,,,20150525,23.1361
20150525,10.8299,,20150520,5.77927,,20140605,13.1645,,,,,,,,20150526,22.6326
20150526,12.0659,,20150521,5.59616,,20140606,12.4397,,,,,,,,20150527,20.8473
20150527,11.013,,20150522,5.58853,,20140609,13.8054,,,,,,,,20150528,22.1519
20150528,11.158,,20150525,5.85556,,20140610,13.8741,,,,,,,,20150529,21.4653
20150529,12.1346,,20150526,5.68771,,20140611,13.0424,,,,,,,,20150601,21.7323
20150601,12.1269,,20150527,5.51224,,20140612,16.2544,,,,,,,,20150602,22.6707
20150602,12.6381,,20150528,5.63431,,20140613,16.9106,,,,,,,,20150603,22.8157
20150603,11.6463,,20150529,5.53513,,20140616,16.3155,,,,,,,,20150604,24.7536
20150604,13.2179,,20150601,5.80978,,20140617,14.8048,,,,,,,,20150605,23.4871
20150605,12.5771,,20150602,5.81741,,20140618,14.9498,,,,,,,,20150608,25.4402
20150608,14.3166,,20150603,6.32858,,20140619,14.7209,,,,,,,,20150609,24.1966
20150609,13.5231,,20150604,6.13022,,20140620,15.8119,,,,,,,,20150610,20.9084
20150610,11.7989,,20150605,5.71823,,20140623,14.6065,,,,,,,,20150611,18.4975
20150611,10.9444,,20150608,5.81741,,20140624,14.1945,,,,,,,,20150612,18.2533
20150612,12.3863,,20150609,5.93948,,20140625,14.3013,,,,,,,,20150615,19.9089
20150615,13.8969,,20150610,6.3591,,20140626,13.5307,,,,,,,,20150616,21.7781
20150616,13.1264,,20150611,5.68771,,20140627,13.4468,,,,,,,,20150617,22.6631
20150617,12.9662,,20150612,5.95474,,20140630,13.3095,,,,,,,,20150618,22.6402
20150618,11.4555,,20150615,6.21414,,20140701,13.0882,,,,,,,,20150619,27.3705
20150619,12.2185,,20150616,6.13785,,20140702,12.8365,,,,,,,,20150622,27.6527
20150622,10.7918,,20150617,5.29099,,20140703,12.3634,,,,,,,,20150623,28.2097
20150623,10.4027,,20150618,5.29099,,20140704,12.8288,,,,,,,,20150624,28.8658
20150624,11.6234,,20150619,5.54276,,20140707,13.6223,,,,,,,,20150625,29.6059
20150625,12.4245,,20150622,5.61905,,20140708,13.6757,,,,,,,,20150626,33.802
20150626,12.6152,,20150623,5.64194,,20140709,14.3623,,,,,,,,20150629,31.1928
20150629,17.6888,,20150624,5.56564,,20140710,13.752,,,,,,,,20150630,34.5573
20150630,17.1165,,20150625,5.71823,,20140711,15.8882,,,,,,,,20150701,34.6947
20150701,15.3999,,20150626,5.74112,,20140714,15.4076,,,,,,,,20150702,36.396
20150702,16.1324,,20150629,6.58798,,20140715,15.4228,,,,,,,,20150703,36.7622
20150703,16.6969,,20150630,6.37436,,20140716,14.7743,,,,,,,,20150706,34.4658
20150706,16.1018,,20150701,6.13785,,20140717,15.3465,,,,,,,,20150707,32.299
20150707,15.461,,20150702,6.12259,,20140718,14.782,,,,,,,,20150708,32.4211
20150708,20.4582,,20150703,6.26755,,20140721,14.8048,,,,,,,,20150709,31.3683
20150709,21.8544,,20150706,6.20651,,20140722,14.7514,,,,,,,,20150710,31.559
20150710,14.6828,,20150707,6.05392,,20140723,14.4463,,,,,,,,20150713,32.6881
20150713,12.3863,,20150708,6.38199,,20140724,13.8817,,,,,,,,20150714,30.4451
20150714,11.5852,,20150709,6.38199,,20140725,14.5149,,,,,,,,20150715,29.4533
20150715,11.5395,,20150710,6.14548,,20140728,14.9651,,,,,,,,20150716,30.3078
20150716,10.3874,,20150713,5.85556,,20140729,15.0566,,,,,,,,20150717,31.2309
20150717,10.1051,,20150714,5.5809,,20140730,15.8195,,,,,,,,20150720,31.7955
20150720,10.1662,,20150715,5.53513,,20140731,17.6277,,,,,,,,20150721,29.8042
20150721,10.3645,,20150716,5.2681,,20140801,16.7885,,,,,,,,20150722,29.9034
20150722,10.0822,,20150717,5.00107,,20140804,16.8571,,,,,,,,20150723,29.5906
20150723,10.6926,,20150720,4.99344,,20140805,17.6506,,,,,,,,20150724,30.3001
20150724,11.7912,,20150721,4.9324,,20140806,17.3988,,,,,,,,20150727,33.1612
20150727,13.7901,,20150722,4.97055,,20140807,16.9563,,,,,,,,20150728,30.5595
20150728,11.2877,,20150723,4.89426,,20140808,16.7046,,,,,,,,20150729,29.9492
20150729,10.4485,,20150724,4.89426,,20140811,15.1253,,,,,,,,20150730,31.9481
20150730,9.89151,,20150727,5.06973,,20140812,15.2931,,,,,,,,20150731,31.6429
20150731,10.0746,,20150728,4.97055,,20140813,15.1787,,,,,,,,20150803,32.2914
20150803,10.6468,,20150729,4.81033,,20140814,16.2392,,,,,,,,20150804,33.3138
20150804,11.097,,20150730,4.9324,,20140815,16.2392,,,,,,,,20150805,34.2522
20150805,10.2806,,20150731,5.17654,,20140818,16.613,,,,,,,,20150806,32.9552
20150806,12.1574,,20150803,5.35202,,20140819,16.9411,,,,,,,,20150807,33.6189
20150807,12.1498,,20150804,5.35965,,20140820,15.7433,,,,,,,,20150810,38.3492
20150810,10.0517,,20150805,5.16891,,20140821,14.9193,,,,,,,,20150811,37.1513
20150811,12.7296,,20150806,5.18417,,20140822,13.9046,,,,,,,,20150812,29.0413
20150812,12.8899,,20150807,4.56619,,20140825,14.7133,,,,,,,,20150813,27.1568
20150813,12.7754,,20150810,4.83322,,20140826,14.37,,,,,,,,20150814,27.317
20150814,12.104,,20150811,5.18417,,20140827,14.3776,,,,,,,,20150817,26.7525
20150817,11.6997,,20150812,5.41306,,20140828,13.9198,,,,,,,,20150818,26.577
20150818,12.043,,20150813,5.3215,,20140829,13.8969,,,,,,,,20150819,28.019
20150819,13.4239,,20150814,5.14603,,20140901,15.1558,,,,,,,,20150820,27.2484
20150820,17.2234,,20150817,5.26047,,20140902,16.4223,,,,,,,,20150821,27.0195
20150821,23.2582,,20150818,5.24521,,20140903,16.819,,,,,,,,20150824,27.4544
20150824,35.0761,,20150819,5.20706,,20140904,17.1623,,,,,,,,20150825,26.9585
20150825,30.6358,,20150820,5.28336,,20140905,16.552,,,,,,,,20150826,26.432
20150826,26.0582,,20150821,5.42831,,20140908,18.3678,,,,,,,,20150827,26.4015
20150827,22.5868,,20150824,5.96237,,20140909,18.3754,,,,,,,,20150828,26.7372
20150828,22.068,,20150825,5.75638,,20140910,19.1765,,,,,,,,20150831,27.2331
20150831,23.777,,20150826,5.85556,,20140911,18.9552,,,,,,,,20150901,27.0424
20150901,26.8974,,20150827,5.73349,,20140912,18.0016,,,,,,,,20150902,27.607
20150902,21.8925,,20150828,5.71823,,20140915,18.6577,,,,,,,,20150903,26.4854
20150903,22.1062,,20150831,5.68771,,20140916,17.5438,,,,,,,,20150904,25.9056
20150904,23.983,,20150901,6.01578,,20140917,17.3149,,,,,,,,20150907,26.432
20150907,27.0729,,20150902,5.7869,,20140918,17.231,,,,,,,,20150908,27.5764
20150908,22.3351,,20150903,5.48935,,20140919,16.6588,,,,,,,,20150909,27.5612
20150909,24.7002,,20150904,5.23758,,20140922,18.2457,,,,,,,,20150910,27.5688
20150910,24.0974,,20150907,5.66483,,20140923,18.9018,,,,,,,,20150911,26.3481
20150911,20.1073,,20150908,5.5809,,20140924,17.9329,,,,,,,,20150914,26.4015
20150914,20.7176,,20150909,5.50461,,20140925,18.734,,,,,,,,20150915,25.8369
20150915,19.3443,,20150910,5.67245,,20140926,17.4446,,,,,,,,20150916,25.6157
20150916,17.849,,20150911,5.5809,,20140929,17.5591,,,,,,,,20150917,25.2953
20150917,18.4746,,20150914,5.87082,,20140930,20.1607,,,,,,,,20150918,25.3258
20150918,18.9476,,20150915,6.50406,,20141001,20.916,,,,,,,,20150921,25.6004
20150921,17.0555,,20150916,5.39017,,20141002,22.2359,,,,,,,,20150922,25.0969
20150922,19.6114,,20150917,4.82559,,20141003,23.3955,,,,,,,,20150923,25.0359
20150923,19.2299,,20150918,4.7493,,20141006,24.8833,,,,,,,,20150924,25.6538
20150924,20.7787,,20150921,4.77982,,20141007,25.3334,,,,,,,,20150925,26.5846
20150925,20.6718,,20150922,4.879,,20141008,24.4179,,,,,,,,20150928,26.9127
20150928,25.5013,,20150923,4.92477,,20141009,25.9132,,,,,,,,20150929,26.3176
20150929,24.7459,,20150924,4.99344,,20141010,31.7802,,,,,,,,20150930,24.8604
20150930,22.48,,20150925,4.65012,,20141013,26.2413,,,,,,,,20151001,24.4484
20151001,20.9389,,20150928,5.16129,,20141014,31.2996,,,,,,,,20151002,23.5939
20151002,18.8637,,20150929,5.22995,,20141015,33.0009,,,,,,,,20151005,23.8304
20151005,17.4599,,20150930,5.01633,,20141016,29.232,,,,,,,,20151006,24.0211
20151006,16.8648,,20151001,4.81796,,20141017,27.462,,,,,,,,20151007,24.0898
20151007,15.0185,,20151002,4.44412,,20141020,26.4778,,,,,,,,20151008,24.601
20151008,14.0419,,20151005,4.48227,,20141021,23.9983,,,,,,,,20151009,21.4958
20151009,15.0108,,20151006,4.42886,,20141022,28.8582,,,,,,,,20151012,20.5574
20151012,14.08,,20151007,4.38309,,20141023,28.0876,,,,,,,,20151013,20.5956
20151013,15.3465,,20151008,4.29916,,20141024,28.4691,,,,,,,,20151014,20.6413
20151014,15.8119,,20151009,4.21524,,20141027,29.2168,,,,,,,,20151015,20.6413
20151015,13.9351,,20151012,4.65012,,20141028,26.2184,,,,,,,,20151016,19.2223
20151016,13.195,,20151013,4.39835,,20141029,26.0353,,,,,,,,20151019,19.9242
20151019,12.5923,,20151014,4.59671,,20141030,27.0653,,,,,,,,20151020,19.5808
20151020,13.4468,,20151015,4.6196,,20141031,26.7677,,,,,,,,20151021,20.0157
20151021,14.6446,,20151016,4.50516,,20141103,29.438,,,,,,,,20151022,20.0844
20151022,12.3558,,20151019,4.72641,,20141104,31.0478,,,,,,,,20151023,19.5732
20151023,12.4016,,20151020,4.71115,,20141105,28.6217,,,,,,,,20151026,20.1454
20151026,13.3018,,20151021,4.56619,,20141106,26.1497,,,,,,,,20151027,19.8631
20151027,13.6833,,20151022,4.5433,,20141107,25.4631,,,,,,,,20151028,19.5045
20151028,12.5465,,20151023,4.58908,,20141110,28.6903,,,,,,,,20151029,18.734
20151029,12.8059,,20151026,4.68063,,20141111,27.0348,,,,,,,,20151030,18.4212
